name,original_height,original_width,mean_iou,pixel_accuracy,matched_pixels,total_valid_pixels,iou_trees,iou_lush_bushes,iou_dry_grass,iou_dry_bushes,iou_ground_clutter,iou_flowers,iou_logs,iou_rocks,iou_landscape,iou_sky
0000167.png,540,960,0.4148985414919133,0.6281770833333333,325647,518400,0.6697530864197531,0.0,0.47852783394735143,0.5121070318143275,0.0,,,0.0243269973985821,0.6498231163208195,0.9846502660344728
0000168.png,540,960,0.41662602445618757,0.6248804012345679,323938,518400,0.7169811320754716,0.0,0.463407413456925,0.515223831468071,0.0,,,0.0065814246656079635,0.6465650336978931,0.9842493602855321
0000169.png,540,960,0.4249641132560472,0.6298398919753087,326509,518400,0.7586206896551724,0.0,0.4655248796794136,0.5522795236346466,0.0,,,0.007377828167464195,0.6315448083788062,0.9843651765328745
0000170.png,540,960,0.37683201341596806,0.6450289351851852,334383,518400,,0.0,0.46507255222381916,0.5214632517275927,0.0,,,0.014089624188074329,0.6530796696167304,0.9841189961555595
0000171.png,540,960,0.3749434223352491,0.6663271604938271,345424,518400,,0.0,0.465612950860018,0.4617237687366167,0.0,,,0.03861403206343734,0.6752446175427591,0.9834085871439127
0000172.png,540,960,0.38430053296004135,0.6725733024691358,348662,518400,,0.0,0.4641082971559817,0.5258215962441315,0.0,,,0.0300588129027078,0.6859689915829393,0.9841460328345293
0000173.png,540,960,0.3750706204784519,0.6580420524691358,341129,518400,,0.0,0.45641404199475066,0.4960634286981592,0.0,,,0.012769190310609824,0.675787091653035,0.984460590692609
0000174.png,540,960,0.3593447621132186,0.6497762345679012,336844,518400,,0.0,0.4668225665010231,0.391938187914571,0.0,,,0.013128853032955324,0.659013953652211,0.9845097736917696
0000175.png,540,960,0.32171582257423104,0.6578993055555555,341055,518400,,0.0,0.4882338292971425,0.41259500542888167,0.0,0.0,,0.01232903477921063,0.6766175539848546,0.9839511571037588
0000176.png,540,960,0.37077732361290966,0.6577932098765432,341000,518400,,0.0,0.48251076768927825,0.4610546686018384,0.0,,,0.02120789235110165,0.6465905496727979,0.9840773869753511
0000177.png,540,960,0.3226567968258885,0.6649382716049382,344704,518400,,0.0,0.48731470923603193,0.44491228070175437,0.0,0.0,,0.014318301080565879,0.6505054535780793,0.9842036300106765
0000178.png,540,960,0.32318199144858356,0.6683603395061728,346478,518400,,0.0,0.48608913594421654,0.4343660569864377,0.0,0.0,,0.01569689058186565,0.6654844765598711,0.9838193715162775
0000179.png,540,960,0.3282488548679945,0.679488811728395,352247,518400,,0.0,0.499918019347434,0.43537675606641124,0.0,0.0,,0.01578618152518474,0.6905141959963366,0.9843956860085893
0000180.png,540,960,0.3332858051779158,0.6869907407407407,356136,518400,,0.0,0.522333063718882,0.4512399208884832,0.0,0.0,,0.01620656057161416,0.6929743725753741,0.983532523668973
0000181.png,540,960,0.33442777030559206,0.6726890432098765,348722,518400,,0.0,0.5162389143108636,0.5113107652815658,0.0,0.0,,0.017118138034737506,0.6468652810437685,0.9838890637738011
